-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Configuration          | Term      |   J |    g |                      Level (eV)   |     Uncertainty (eV) |     Landé | Leading percentages                                 | Reference
                       |           |   0 |    1 |           6.909208?               |          0.000009    |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(1G2).4s.4p.(3P*)  | s 3G*     |   5 |   11 |           6.87242168              |          0.00000025  |   1.057   |  46             :    23  3d7.(2H).4p           1H*  |          
                       |           |   3 |    7 |           6.91716472              |          0.00000025  |   0.908   |  53             :    21  3d6.(3G).4s.4p.(3P*)  1F*  |          
                       |           |   4 |    9 |           6.9314031               |          0.0000004   |           |  61             :    17  3d6.(1G2).4s.4p.(3P*) 3H*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(1G2).4s.4p.(3P*)  | v 3H*     |   4 |    9 |           6.8744289               |          0.0000004   |   0.804   |  59             :    11  3d6.(1I).4s.4p.(3P*)  3H*  |          
                       |           |   6 |   13 |           6.8798512               |          0.0000004   |   1.169   |  48             :    33  3d6.(1I).4s.4p.(3P*)  3H*  |          
                       |           |   5 |   11 |           6.88429230              |          0.00000025  |   1.018   |  47             :    23  3d7.(2H).4p           1H*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(2D2).4p           | w 1D*     |   2 |    5 |           6.9126439               |          0.0000004   |   0.990   |  62             :    15  3d7.(2P).4p           1D*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(2H).4p            | 1H*       |   5 |   11 |           6.93160665              |          0.00000025  |   1.145   |  33  1H*        :    31  3d6.(1G2).4s.4p.(3P*) 3G*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(3G).4s.4p.(3P*)   | 1F*       |   3 |    7 |           6.95524523              |          0.00000025  |   0.857   |  45             :    25  3d6.(1G2).4s.4p.(3P*) 3G*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F).6s            | 5F        |   5 |   11 |           6.95723530              |          0.00000012  |           |                                                     |          
                       |           |   4 |    9 |           7.00711799              |          0.00000025  |           |                                                     |          
                       |           |   3 |    7 |           7.1304138               |          0.0000005   |           |                                                     |          
                       |           |   2 |    5 |           7.13262645              |          0.00000025  |           |                                                     |          
                       |           |   1 |    3 |           7.1605957               |          0.0000004   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D).6p         | 7D*       |   5 |   11 |           6.95803425              |          0.00000025  |           |                                                     |          
                       |           |   4 |    9 |           7.0071832               |          0.0000004   |           |                                                     |          
                       |           |   3 |    7 |           7.0119345               |          0.0000005   |           |                                                     |          
                       |           |   2 |    5 |           7.0588397               |          0.0000006   |           |                                                     |          
                       |           |   1 |    3 |           7.0874501               |          0.0000006   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D).5d         | 5D        |   4 |    9 |           6.96884828              |          0.00000025  |           |                                                     |          
                       |           |   3 |    7 |           6.98491341              |          0.00000025  |           |                                                     |          
                       |           |   2 |    5 |           7.00256095              |          0.00000025  |           |                                                     |          
                       |           |   1 |    3 |           7.0342631               |          0.0000004   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D).6p         | 7F*       |   6 |   13 |           6.9754728               |          0.0000004   |           |                                                     |          
                       |           |   5 |   11 |           7.0054738               |          0.0000004   |           |                                                     |          
                       |           |   4 |    9 |           7.0369345               |          0.0000005   |           |                                                     |          
                       |           |   3 |    7 |           7.0704419               |          0.0000005   |           |                                                     |          
                       |           |   0 |    1 |           7.0821763               |          0.0000004   |           |                                                     |          
                       |           |   2 |    5 |           7.08450967              |          0.00000012  |           |                                                     |          
                       |           |   1 |    3 |           7.08872587              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(1I).4s.4p.(3P*)   | u 3H*     |   6 |   13 |           6.9845209               |          0.0000004   |   1.166   |  44             :    47  3d6.(1G2).4s.4p.(3P*) 3H*  |          
                       |           |   5 |   11 |           6.99055915              |          0.00000025  |   1.029   |  46             :    26  3d6.(1G2).4s.4p.(3P*) 3H*  |          
                       |           |   4 |    9 |           6.99559552              |          0.00000025  |   0.859   |  50             :    18  3d6.(3H).4s.4p.(1P*)  3H*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D).5d         | 5G        |   6 |   13 |           6.98550035              |          0.00000025  |           |                                                     |          
                       |           |   5 |   11 |           7.01138503              |          0.00000012  |           |                                                     |          
                       |           |   4 |    9 |           7.02657446              |          0.00000025  |           |                                                     |          
                       |           |   3 |    7 |           7.07399482              |          0.00000025  |           |                                                     |          
                       |           |   2 |    5 |           7.09609215              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D).5d         | 7F        |   6 |   13 |           6.99617750              |          0.00000025  |           |                                                     |          
                       |           |   5 |   11 |           7.04760069              |          0.00000012  |           |                                                     |          
                       |           |   2 |    5 |           7.0707710               |          0.0000004   |           |                                                     |          
                       |           |   3 |    7 |           7.07754882              |          0.00000025  |           |                                                     |          
                       |           |   1 |    3 |           7.09360019              |          0.00000025  |           |                                                     |          
                       |           |   4 |    9 |           7.10520213              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D).5d         | 7D        |   5 |   11 |           6.99667889              |          0.00000025  |           |                                                     |          
                       |           |   4 |    9 |           6.99915820              |          0.00000025  |           |                                                     |          
                       |           |   2 |    5 |           7.04761036              |          0.00000025  |           |                                                     |          
                       |           |   1 |    3 |           7.06763976              |          0.00000025  |           |                                                     |          
                       |           |   3 |    7 |           7.07582420              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D).5d         | 7P        |   3 |    7 |           7.0003978               |          0.0000004   |           |                                                     |          
                       |           |   4 |    9 |           7.04781667              |          0.00000025  |           |                                                     |          
                       |           |   2 |    5 |           7.10320822              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D).5d         | 7G        |   7 |   15 |           7.0095766               |          0.0000004   |           |                                                     |          
                       |           |   6 |   13 |           7.05159087              |          0.00000025  |           |                                                     |          
                       |           |   5 |   11 |           7.08282336              |          0.00000025  |           |                                                     |          
                       |           |   4 |    9 |           7.08642312              |          0.00000012  |           |                                                     |          
                       |           |   1 |    3 |           7.1068173               |          0.0000004   |           |                                                     |          
                       |           |   3 |    7 |           7.11190298              |          0.00000025  |           |                                                     |          
                       |           |   2 |    5 |           7.12297453              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D).6p         | 7P*       |   4 |    9 |           7.0102645               |          0.0000004   |           |                                                     |          
                       |           |   3 |    7 |           7.05326553              |          0.00000025  |           |                                                     |          
                       |           |   2 |    5 |           7.09068259              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(1G2).4s.4p.(3P*)  | u 3F*     |   4 |    9 |           7.01660092              |          0.00000025  |   1.148   |  47             :    17  3d7.(2D2).4p          3F*  |          
                       |           |   3 |    7 |           7.04023466              |          0.00000025  |   1.077   |  54             :    20  3d7.(2D2).4p          3F*  |          
                       |           |   2 |    5 |           7.0495745               |          0.0000004   |   0.687   |  47             :    26  3d7.(2D2).4p          3F*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D).6p         | 5F*       |   5 |   11 |           7.03080715              |          0.00000025  |           |                                                     |          
                       |           |   4 |    9 |           7.0750772               |          0.0000004   |           |                                                     |          
                       |           |   3 |    7 |           7.10972855              |          0.00000025  |           |                                                     |          
                       |           |   1 |    3 |           7.1348543               |          0.0000004   |           |                                                     |          
                       |           |   2 |    5 |           7.13808188              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D).5d         | 5S        |   2 |    5 |           7.03243444              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D).5d         | 5F        |   3 |    7 |           7.03323823              |          0.00000012  |           |                                                     |          
                       |           |   5 |   11 |           7.03757595              |          0.00000025  |           |                                                     |          
                       |           |   2 |    5 |           7.06117448              |          0.00000025  |           |                                                     |          
                       |           |   1 |    3 |           7.07675061              |          0.00000025  |           |                                                     |          
                       |           |   4 |    9 |           7.08262833              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D).6p         | 5D*       |   4 |    9 |           7.03391308              |          0.00000025  |           |                                                     |          
                       |           |   3 |    7 |           7.08799449              |          0.00000025  |           |                                                     |          
                       |           |   1 |    3 |           7.1168348               |          0.0000004   |           |                                                     |          
                       |           |   2 |    5 |           7.11864661              |          0.00000012  |           |                                                     |          
                       |           |   0 |    1 |           7.14281882              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<9/2>).4f    | 2[11/2]*  |   6 |   13 |           7.03596700              |          0.00000012  |           |                                                     |          
                       |           |   5 |   11 |           7.03623952              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<9/2>).4f    | 2[13/2]*  |   7 |   15 |           7.03661556              |          0.00000025  |           |                                                     |          
                       |           |   6 |   13 |           7.03690953              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<9/2>).4f    | 2[9/2]*   |   5 |   11 |           7.03668921              |          0.00000012  |           |                                                     |          
                       |           |   4 |    9 |           7.03671475              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<9/2>).4f    | 2[7/2]*   |   4 |    9 |           7.03793414              |          0.00000012  |           |                                                     |          
                       |           |   3 |    7 |           7.03809358              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<9/2>).4f    | 2[5/2]*   |   3 |    7 |           7.03948332              |          0.00000012  |           |                                                     |          
                       |           |   2 |    5 |           7.03976551              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<9/2>).4f    | 2[15/2]*  |   7 |   15 |           7.0396707               |          0.0000004   |           |                                                     |          
                       |           |   8 |   17 |           7.0396729               |          0.0000004   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<9/2>).4f    | 2[3/2]*   |   2 |    5 |           7.04102531              |          0.00000025  |           |                                                     |          
                       |           |   1 |    3 |           7.04126386              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F).6s            | 3F        |   4 |    9 |           7.04332745              |          0.00000025  |           |                                                     |          
                       |           |   3 |    7 |           7.09423040              |          0.00000025  |           |                                                     |          
                       |           |   2 |    5 |           7.16515953              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D).6p         | 5P*       |   3 |    7 |           7.0511481               |          0.0000004   |           |                                                     |          
                       |           |   2 |    5 |           7.12130446              |          0.00000012  |           |                                                     |          
                       |           |   1 |    3 |           7.1590301               |          0.0000004   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(2H).4p            | v 1G*     |   4 |    9 |           7.0610614               |          0.0000004   |   1.053   |  39             :    23  3d6.(3G).4s.4p.(3P*)  1G*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(1I).4s.4p.(3P*)   | x 3I*     |   7 |   15 |           7.0705105               |          0.0000004   |   1.145   |  86             :     6  3d7.(2H).4p           3I*  |          
                       |           |   6 |   13 |           7.0757994               |          0.0000004   |   1.028   |  85             :     7  3d7.(2H).4p           3I*  |          
                       |           |   5 |   11 |           7.0800206               |          0.0000009   |   0.832   |  84             :     7  3d7.(2H).4p           3I*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(3D).4s.4p.(1P*)   | 3D*       |   2 |    5 |           7.07638759              |          0.00000025  |           |                                                     |          
                       |           |   3 |    7 |           7.11001619              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<7/2>).4f    | 2[9/2]*   |   5 |   11 |           7.08517422              |          0.00000012  |           |                                                     |          
                       |           |   4 |    9 |           7.08534619              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<7/2>).4f    | 2[11/2]*  |   6 |   13 |           7.08529672              |          0.00000012  |           |                                                     |          
                       |           |   5 |   11 |           7.08542219              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<7/2>).4f    | 2[7/2]*   |   4 |    9 |           7.08558697              |          0.00000012  |           |                                                     |          
                       |           |   3 |    7 |           7.08565999              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<7/2>).4f    | 2[5/2]*   |   3 |    7 |           7.08567772              |          0.00000025  |           |                                                     |          
                       |           |   2 |    5 |           7.08599636              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<7/2>).4f    | 2[3/2]*   |   1 |    3 |           7.08597801              |          0.00000025  |           |                                                     |          
                       |           |   2 |    5 |           7.08622623              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<7/2>).4f    | 2[13/2]*  |   7 |   15 |           7.08598644              |          0.00000025  |           |                                                     |          
                       |           |   6 |   13 |           7.08609009              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<7/2>).4f    | 2[1/2]*   |   1 |    3 |           7.0863164               |          0.0000004   |           |                                                     |          
                       |           |   0 |    1 |           7.08644816              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D).5d         | 5P        |   3 |    7 |           7.08695439              |          0.00000025  |           |                                                     |          
                       |           |   2 |    5 |           7.11708156              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<5/2>).4f    | 2[1/2]*   |   1 |    3 |           7.1193548               |          0.0000004   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<5/2>).4f    | 2[3/2]*   |   1 |    3 |           7.11997076              |          0.00000025  |           |                                                     |          
                       |           |   2 |    5 |           7.12011198              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<5/2>).4f    | 2[11/2]*  |   6 |   13 |           7.12017248              |          0.00000025  |           |                                                     |          
                       |           |   5 |   11 |           7.12030056              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<5/2>).4f    | 2[5/2]*   |   2 |    5 |           7.12055088              |          0.00000025  |           |                                                     |          
                       |           |   3 |    7 |           7.12076562              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<5/2>).4f    | 2[7/2]*   |   4 |    9 |           7.12137972              |          0.00000012  |           |                                                     |          
                       |           |   3 |    7 |           7.12158863              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<5/2>).4f    | 2[9/2]*   |   5 |   11 |           7.12139546              |          0.00000012  |           |                                                     |          
                       |           |   4 |    9 |           7.12155602              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D).5d         | 7S        |   3 |    7 |           7.12143749              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(3D).4s.4p.(3P*)   | t 3F*     |   4 |    9 |           7.1352919               |          0.0000004   |   1.235   |  67             :    15  3d6.(3F2).4s.4p.(1P*) 3F*  |          
                       |           |   3 |    7 |           7.14657331              |          0.00000025  |           |  60             :    17  3d6.(3F2).4s.4p.(1P*) 3F*  |          
                       |           |   2 |    5 |           7.1549720               |          0.0000004   |   0.698   |  61             :    16  3d6.(3F2).4s.4p.(1P*) 3F*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(3P2).4s.4p.(1P*)  | 3D*       |   3 |    7 |           7.13718820              |          0.00000025  |           |  78             :    10  3d6.(3D).4s.4p.(3P*)  1F*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<3/2>).4f    | 2[3/2]*   |   1 |    3 |           7.1435987               |          0.0000004   |           |                                                     |          
                       |           |   2 |    5 |           7.14382148              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<3/2>).4f    | 2[9/2]*   |   5 |   11 |           7.14406771              |          0.00000025  |           |                                                     |          
                       |           |   4 |    9 |           7.14420856              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<3/2>).4f    | 2[5/2]*   |   3 |    7 |           7.14534512              |          0.00000012  |           |                                                     |          
                       |           |   2 |    5 |           7.14553841              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<3/2>).4f    | 2[7/2]*   |   4 |    9 |           7.14660033              |          0.00000012  |           |                                                     |          
                       |           |   3 |    7 |           7.14674465              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(4D).4d         | 5F        |   5 |   11 |           7.1490470               |          0.0000004   |           |                                                     |          
                       |           |   4 |    9 |           7.2058221               |          0.0000004   |           |                                                     |          
                       |           |   3 |    7 |           7.2074595               |          0.0000004   |           |                                                     |          
                       |           |   1 |    3 |           7.2361423               |          0.0000006   |           |                                                     |          
                       |           |   2 |    5 |           7.2546114               |          0.0000005   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(5D).4s (4D).4d    | i 5D      |   4 |    9 |           7.15357742              |          0.00000025  |   1.384   |                                                     |          
                       |           |   3 |    7 |           7.16801526              |          0.00000025  |   1.415   |                                                     |          
                       |           |   2 |    5 |           7.1878769               |          0.0000004   |           |                                                     |          
                       |           |   1 |    3 |           7.2261963               |          0.0000004   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<1/2>).4f    | 2[5/2]*   |   3 |    7 |           7.15922602              |          0.00000025  |           |                                                     |          
                       |           |   2 |    5 |           7.15926544              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(6D<1/2>).4f    | 2[7/2]*   |   4 |    9 |           7.15923606              |          0.00000012  |           |                                                     |          
                       |           |   3 |    7 |           7.15945911              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(4D).5p         | 5D*       |   4 |    9 |           7.16180142              |          0.00000025  |           |                                                     |          
                       |           |   3 |    7 |           7.19523772              |          0.00000012  |           |                                                     |          
                       |           |   2 |    5 |           7.23206872              |          0.00000025  |           |                                                     |          
                       |           |   1 |    3 |           7.2555557               |          0.0000011   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(5D).4s (6D).7s    | 7D        |   5 |   11 |           7.1783195               |          0.0000006   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(4D).5p         | 3F*       |   4 |    9 |           7.1808243               |          0.0000004   |           |                                                     |          
                       |           |   2 |    5 |           7.31035581              |          0.00000025  |           |                                                     |          
                       |           |   3 |    7 |           7.3261802               |          0.0000004   |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.4s.(4D).5p         | 3P*       |   2 |    5 |           7.1910167               |          0.0000011   |           |                                                     |          
                       |           |   1 |    3 |           7.35769434              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(5D).4s (4D).4d    | g 5G      |   6 |   13 |           7.19132379              |          0.00000025  |   1.40?   |                                                     |          
                       |           |   5 |   11 |           7.2247405               |          0.0000004   |           |                                                     |          
                       |           |   4 |    9 |           7.25557550              |          0.00000025  |           |                                                     |          
                       |           |   3 |    7 |           7.2791181               |          0.0000004   |           |                                                     |          
                       |           |   2 |    5 |           7.2933513               |          0.0000004   |   0.343   |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(3H).4s.4p.(1P*)   | 3G*       |   5 |   11 |           7.1933848               |          0.0000004   |           |                                                     |          
                       |           |   4 |    9 |           7.2325702               |          0.0000004   |           |                                                     |          
                       |           |   3 |    7 |           7.2655167               |          0.0000004   |           |                                                     |          
