--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Configuration         | Term    |    J |    g |                     Level (eV)  |     Uncertainty (eV) |    Landé | Leading percentages                                                         | Reference
3d6.(5D<2>).5f        | 2[2]*   |  3/2 |    4 |         14.0891838              |          0.0000006   |          |  44  3d6.(5D<2>).5f 2[2]*            :    32  3d6.(5D<2>).5f          2[1]* |        L18349c137
                      |         |  5/2 |    6 |         14.0938409              |          0.0000006   |          |  28  3d6.(5D<2>).5f 2[2]*            :    20  3d6.(5D<2>).5f          2[3]* |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<2>).5f        | 2[5]*   | 11/2 |   12 |         14.0943138              |          0.0000006   |          |  96  3d6.(5D<2>).5f 2[5]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<2>).5f        | 2[4]*   |  7/2 |    8 |         14.0945335              |          0.0000006   |          |  50  3d6.(5D<2>).5f 2[4]*            :    36  3d6.(5D<2>).5f          2[3]* |        L18349c137
                      |         |  9/2 |   10 |         14.0960624              |          0.0000006   |          |  53  3d6.(5D<2>).5f 2[4]*            :    28  3d6.(5D<2>).5f          2[5]* |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<2>).5f        | 2[1]*   |  3/2 |    4 |         14.0948520              |          0.0000006   |          |  55  3d6.(5D<2>).5f 2[1]*            :    40  3d6.(5D<2>).5f          2[2]* |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6d           | 113716  |  7/2 |    8 |         14.0990660              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6d           | 6G      | 13/2 |   14 |         14.1007091              |          0.0000006   |          |                                                                             |            L18349
                      |         | 11/2 |   12 |         14.1177387              |          0.0000006   |          |                                                                             |            L18349
                      |         |  9/2 |   10 |         14.1701853              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<2>).5f        | 2[3]*   |  5/2 |    6 |         14.1051952              |          0.0000006   |          |  69  3d6.(5D<2>).5f 2[3]*            :    20  3d6.(5D<2>).5f          2[2]* |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<2>).5g        | 2[2]    |  5/2 |    6 |         14.1088197              |          0.0000006   |          |                                                                             |            L18349
                      |         |  3/2 |    4 |         14.1088199              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<2>).5g        | 2[6]    | 13/2 |   14 |         14.1095483              |          0.0000006   |          |                                                                             |            L18349
                      |         | 11/2 |   12 |         14.1095509              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<2>).5g        | 2[3]    |  7/2 |    8 |         14.1096090              |          0.0000006   |          |                                                                             |            L18349
                      |         |  5/2 |    6 |         14.1096247              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<2>).5g        | 2[4]    |  9/2 |   10 |         14.1102948              |          0.0000006   |          |                                                                             |            L18349
                      |         |  7/2 |    8 |         14.1103288              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<2>).5g        | 2[5]    | 11/2 |   12 |         14.1105768              |          0.0000006   |          |                                                                             |            L18349
                      |         |  9/2 |   10 |         14.1105830              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3D).4d           | 4P      |  3/2 |    4 |         14.1122413              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<1>).5f        | 2[2]*   |  3/2 |    4 |         14.1166218              |          0.0000006   |          |  65  3d6.(5D<1>).5f 2[2]*            :     9  3d5.(2F1).4s.(1F<3>).4p 2[2]* |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<1>).5f        | 2[4]*   |  7/2 |    8 |         14.1182225              |          0.0000006   |          |  75  3d6.(5D<1>).5f 2[4]*            :     5  3d6.(5D<1>).5f          2[3]* |        L18349c137
                      |         |  9/2 |   10 |         14.1184226              |          0.0000006   |          |  92  3d6.(5D<1>).5f 2[4]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6d           | 6D      |  5/2 |    6 |         14.1260791              |          0.0000006   |          |                                                                             |            L18349
                      |         |  9/2 |   10 |         14.1288093              |          0.0000006   |          |                                                                             |            L18349
                      |         |  7/2 |    8 |         14.1556755              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<1>).5g        | 2[3]    |  7/2 |    8 |         14.1320750              |          0.0000006   |          |                                                                             |            L18349
                      |         |  5/2 |    6 |         14.1320779              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<0>).5f        | 2[3]*   |  7/2 |    8 |         14.1325995              |          0.0000006   |          |  86  3d6.(5D<0>).5f 2[3]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<1>).5g        | 2[5]    | 11/2 |   12 |         14.1331316              |          0.0000006   |          |                                                                             |            L18349
                      |         |  9/2 |   10 |         14.1331327              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6d           | 4D      |  7/2 |    8 |         14.1354271              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<1>).5g        | 2[4]    |  9/2 |   10 |         14.1368149              |          0.0000006   |          |                                                                             |            L18349
                      |         |  7/2 |    8 |         14.1368748              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6d           | 114094  |  5/2 |    6 |         14.1458834              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<0>).5g        | 2[4]    |  9/2 |   10 |         14.1459384              |          0.0000006   |          |                                                                             |            L18349
                      |         |  7/2 |    8 |         14.1459608              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3G).5p           | 4H*     | 11/2 |   12 |         14.1468316              |          0.0000006   |          |  49  3d6.(3G).5p 4H*                 :    41  3d6.(3G).5p             2H*   |        L18349c137
                      |         | 13/2 |   14 |         14.1471506              |          0.0000006   |          |  88  3d6.(3G).5p 4H*                 :     5  3d5.(2G2).4s.(3G).4p    4H*   |        L18349c137
                      |         |  7/2 |    8 |         14.2043157              |          0.0000006   |          |  57  3d6.(3G).5p 4H*                 :     9  3d5.(2H).4s.(3H).4p     4H*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6d           | 4G      | 11/2 |   12 |         14.1537529              |          0.0000006   |          |                                                                             |            L18349
                      |         |  9/2 |   10 |         14.1940165              |          0.0000006   |          |                                                                             |            L18349
                      |         |  7/2 |    8 |         14.2143044              |          0.0000006   |          |                                                                             |            L18349
                      |         |  5/2 |    6 |         14.2342003              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6d           | 4F      |  9/2 |   10 |         14.1540577              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6d           | 114212  |  7/2 |    8 |         14.1605300              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6d           | 114242  |  5/2 |    6 |         14.1642664              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6d           | 114333  |  7/2 |    8 |         14.1755723              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6d           | 114352  |  5/2 |    6 |         14.1779495              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6d           | 114393  |  3/2 |    4 |         14.1830292              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6d           | 114395  |  7/2 |    8 |         14.1832304              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6d           | 114399  |  3/2 |    4 |         14.1836894              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6d           | 114428  |  7/2 |    8 |         14.1873147              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6d           | 114464  |  3/2 |    4 |         14.1918354              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6d           | 114470  |  5/2 |    6 |         14.1925708              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6d           | 114475  |  5/2 |    6 |         14.1931935              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3G).5p           | 2H*     | 11/2 |   12 |         14.1981066              |          0.0000006   |          |  50  3d6.(3G).5p 2H*                 :    29  3d6.(3G).5p             4H*   |        L18349c137
                      |         |  9/2 |   10 |         14.2297153              |          0.0000006   |          |  69  3d6.(3G).5p 2H*                 :     7  3d6.(3G).5p             2G*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6d           | 114584  |  5/2 |    6 |         14.2066561              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6d           | 114596  |  3/2 |    4 |         14.2081505              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6d           | 114673  |  1/2 |    2 |         14.2177335              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3G).5p           | 4G*     | 11/2 |   12 |         14.2421732              |          0.0000006   |          |  44  3d6.(3G).5p 4G*                 :    14  3d5.(2G2).4s.(3G).4p    4G*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3G).5p           | 2G*     |  9/2 |   10 |         14.2430563              |          0.0000006   |          |  69  3d6.(3G).5p 2G*                 :     7  3d6.(3G).5p             2H*   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D).6d           | 6P      |  7/2 |    8 |         14.2557134              |          0.0000006   |          |                                                                             |            L18349
                      |         |  3/2 |    4 |         14.2594058              |          0.0000006   |          |                                                                             |            L18349
                      |         |  5/2 |    6 |         14.2641201              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3D).4d           | 4F      |  9/2 |   10 |         14.2619847              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d5.4s.(5S).5s        | 6S      |  5/2 |    6 |         14.3037135              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d5.4s.(5S).5s        | 4S      |  3/2 |    4 |         14.3258610              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d5.4s.(5S).4d        | 6D      |  1/2 |    2 |         14.4234787              |          0.0000010   |          |                                                                             |            L18349
                      |         |  9/2 |   10 |         14.4236948              |          0.0000006   |          |                                                                             |            L18349
                      |         |  3/2 |    4 |         14.4237924              |          0.0000007   |          |                                                                             |            L18349
                      |         |  5/2 |    6 |         14.4241541              |          0.0000006   |          |                                                                             |            L18349
                      |         |  7/2 |    8 |         14.4246036              |          0.0000007   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d5.4p2               | 4P      |  5/2 |    6 |         14.6422335              |          0.0000006   |          |                                                                             |            L18349
                      |         |  3/2 |    4 |         14.6645221              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<4>).6h        | 2[7]*   | 13/2 |   14 |         14.6857167              |          0.0000006   |          |  97  3d6.(5D<4>).6h 2[7]*                                                   |        L18349c137
                      |         | 15/2 |   16 |         14.6857179              |          0.0000006   |          | 100  3d6.(5D<4>).6h 2[7]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<4>).6h        | 2[6]*   | 11/2 |   12 |         14.6857403              |          0.0000006   |          | 100  3d6.(5D<4>).6h 2[6]*                                                   |        L18349c137
                      |         | 13/2 |   14 |         14.6857410              |          0.0000006   |          |  97  3d6.(5D<4>).6h 2[6]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<4>).6h        | 2[5]*   | 11/2 |   12 |         14.6861256              |          0.0000006   |          | 100  3d6.(5D<4>).6h 2[5]*                                                   |        L18349c137
                      |         |  9/2 |   10 |         14.6861256              |          0.0000006   |          | 100  3d6.(5D<4>).6h 2[5]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<4>).6h        | 2[8]*   | 15/2 |   16 |         14.6862614              |          0.0000006   |          | 100  3d6.(5D<4>).6h 2[8]*                                                   |        L18349c137
                      |         | 17/2 |   18 |         14.6862633              |          0.0000006   |          | 100  3d6.(5D<4>).6h 2[8]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<4>).6h        | 2[4]*   |  9/2 |   10 |         14.6867116              |          0.0000006   |          | 100  3d6.(5D<4>).6h 2[4]*                                                   |        L18349c137
                      |         |  7/2 |    8 |         14.6867118              |          0.0000006   |          | 100  3d6.(5D<4>).6h 2[4]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<4>).6h        | 2[3]*   |  7/2 |    8 |         14.6873616              |          0.0000006   |          | 100  3d6.(5D<4>).6h 2[3]*                                                   |        L18349c137
                      |         |  5/2 |    6 |         14.6873623              |          0.0000006   |          | 100  3d6.(5D<4>).6h 2[3]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<4>).6h        | 2[9]*   | 17/2 |   18 |         14.6876767              |          0.0000006   |          | 100  3d6.(5D<4>).6h 2[9]*                                                   |        L18349c137
                      |         | 19/2 |   20 |         14.6876795              |          0.0000006   |          | 100  3d6.(5D<4>).6h 2[9]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<4>).6h        | 2[2]*   |  3/2 |    4 |         14.6879642              |          0.0000006   |          | 100  3d6.(5D<4>).6h 2[2]*                                                   |        L18349c137
                      |         |  5/2 |    6 |         14.6879652              |          0.0000006   |          | 100  3d6.(5D<4>).6h 2[2]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<4>).6h        | 2[1]*   |  1/2 |    2 |         14.6884234              |          0.0000007   |          | 100  3d6.(5D<4>).6h 2[1]*                                                   |        L18349c137
                      |         |  3/2 |    4 |         14.6884246              |          0.0000006   |          | 100  3d6.(5D<4>).6h 2[1]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<3>).6h        | 2[6]*   | 11/2 |   12 |         14.7404256              |          0.0000006   |          | 100  3d6.(5D<3>).6h 2[6]*                                                   |        L18349c137
                      |         | 13/2 |   14 |         14.7404270              |          0.0000006   |          | 100  3d6.(5D<3>).6h 2[6]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<3>).6h        | 2[5]*   |  9/2 |   10 |         14.7405065              |          0.0000006   |          | 100  3d6.(5D<3>).6h 2[5]*                                                   |        L18349c137
                      |         | 11/2 |   12 |         14.7405071              |          0.0000006   |          | 100  3d6.(5D<3>).6h 2[5]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<3>).6h        | 2[7]*   | 13/2 |   14 |         14.7405552              |          0.0000006   |          | 100  3d6.(5D<3>).6h 2[7]*                                                   |        L18349c137
                      |         | 15/2 |   16 |         14.7405570              |          0.0000006   |          | 100  3d6.(5D<3>).6h 2[7]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<3>).6h        | 2[4]*   |  7/2 |    8 |         14.7407048              |          0.0000006   |          | 100  3d6.(5D<3>).6h 2[4]*                                                   |        L18349c137
                      |         |  9/2 |   10 |         14.7407056              |          0.0000006   |          | 100  3d6.(5D<3>).6h 2[4]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<3>).6h        | 2[3]*   |  5/2 |    6 |         14.7409442              |          0.0000006   |          | 100  3d6.(5D<3>).6h 2[3]*                                                   |        L18349c137
                      |         |  7/2 |    8 |         14.7409444              |          0.0000006   |          | 100  3d6.(5D<3>).6h 2[3]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<3>).6h        | 2[8]*   | 15/2 |   16 |         14.7409971              |          0.0000025   |          | 100  3d6.(5D<3>).6h 2[8]*                                                   |        L18349c137
                      |         | 17/2 |   18 |         14.7409971              |          0.0000025   |          | 100  3d6.(5D<3>).6h 2[8]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<3>).6h        | 2[2]*   |  5/2 |    6 |         14.7411656              |          0.0000006   |          | 100  3d6.(5D<3>).6h 2[2]*                                                   |        L18349c137
                      |         |  3/2 |    4 |         14.7411670              |          0.0000006   |          | 100  3d6.(5D<3>).6h 2[2]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<2>).6h        | 2[3]*   |  7/2 |    8 |         14.7778909              |          0.0000006   |          | 100  3d6.(5D<2>).6h 2[3]*                                                   |        L18349c137
                      |         |  5/2 |    6 |         14.7778917              |          0.0000006   |          | 100  3d6.(5D<2>).6h 2[3]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<2>).6h        | 2[7]*   | 15/2 |   16 |         14.7780523              |          0.0000025   |          | 100  3d6.(5D<2>).6h 2[7]*                                                   |        L18349c137
                      |         | 13/2 |   14 |         14.7780548              |          0.0000025   |          | 100  3d6.(5D<2>).6h 2[7]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<2>).6h        | 2[4]*   |  7/2 |    8 |         14.7782362              |          0.0000006   |          | 100  3d6.(5D<2>).6h 2[4]*                                                   |        L18349c137
                      |         |  9/2 |   10 |         14.7782369              |          0.0000006   |          | 100  3d6.(5D<2>).6h 2[4]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<2>).6h        | 2[5]*   |  9/2 |   10 |         14.7784754              |          0.0000006   |          | 100  3d6.(5D<2>).6h 2[5]*                                                   |        L18349c137
                      |         | 11/2 |   12 |         14.7784757              |          0.0000006   |          |  98  3d6.(5D<2>).6h 2[5]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<2>).6h        | 2[6]*   | 11/2 |   12 |         14.7784769              |          0.0000006   |          |  98  3d6.(5D<2>).6h 2[6]*                                                   |        L18349c137
                      |         | 13/2 |   14 |         14.7784779              |          0.0000006   |          | 100  3d6.(5D<2>).6h 2[6]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<1>).6h        | 2[4]*   |  7/2 |    8 |         14.8011557              |          0.0000009   |          | 100  3d6.(5D<1>).6h 2[4]*                                                   |        L18349c137
                      |         |  9/2 |   10 |         14.8011648              |          0.0000006   |          | 100  3d6.(5D<1>).6h 2[4]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<1>).6h        | 2[6]*   | 13/2 |   14 |         14.8019180              |          0.0000025   |          | 100  3d6.(5D<1>).6h 2[6]*                                                   |        L18349c137
                      |         | 11/2 |   12 |         14.8019192              |          0.0000025   |          | 100  3d6.(5D<1>).6h 2[6]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<1>).6h        | 2[5]*   |  9/2 |   10 |         14.8032017              |          0.0000006   |          | 100  3d6.(5D<1>).6h 2[5]*                                                   |        L18349c137
                      |         | 11/2 |   12 |         14.8032036              |          0.0000006   |          | 100  3d6.(5D<1>).6h 2[5]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(5D<0>).6h        | 2[5]*   |  9/2 |   10 |         14.8140200              |          0.0000006   |          | 100  3d6.(5D<0>).6h 2[5]*                                                   |        L18349c137
                      |         | 11/2 |   12 |         14.8140221              |          0.0000006   |          | 100  3d6.(5D<0>).6h 2[5]*                                                   |        L18349c137
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3H).6s           | 4H      | 13/2 |   14 |         15.1092073              |          0.0000006   |          |                                                                             |            L18349
                      |         |  9/2 |   10 |         15.1467502              |          0.0000006   |          |                                                                             |            L18349
                      |         |  7/2 |    8 |         15.1629778              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3H).6s           | 2H      | 11/2 |   12 |         15.1651318              |          0.0000006   |          |                                                                             |            L18349
                      |         |  9/2 |   10 |         15.1971567              |          0.0000006   |          |                                                                             |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3P2<2>).4f       | 2[4]*   |  9/2 |   10 |         15.1700991              |          0.0000006   |          |  58                                  :    37  3d6.(3P1<2>).4f         2[4]* |            L18349
                      |         |      |      |                                 |                      |          |                                                                             |                   
3d6.(3P2<2>).4f       | 2[3]*   |  7/2 |    8 |         15.1701620              |          0.0000006   |          |  52                                  :    33  3d6.(3P1<2>).4f         2[3]* |            L18349
