---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Configuration         | Term    |    J |    g |           Level (eV) |     Uncertainty (eV) |     Landé | Leading percentages                             | Reference
3d4.(5D).6s           | 4D      |  3/2 |    4 |         5.7020624    |          0.0000005   |           |  88         :     8  3d3.4s.(5F).4d        4D   |        L15916,L20010
                      |         |  5/2 |    6 |         5.7149322    |          0.0000006   |           |  88         :     8  3d3.4s.(5F).4d        4D   |        L15916,L20010
                      |         |  7/2 |    8 |         5.7318056    |          0.0000003   |           |  88         :     8  3d3.4s.(5F).4d        4D   |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.(2F).4s.4p.(3P*)  | r 4G*   |  5/2 |    6 |         5.7098074    |          0.0000003   |   0.56    |  58         :    18  3d3.4s.(5F).5p        4G*  | L15916,L20010,L14162
                      |         |  7/2 |    8 |         5.7205184†   |          0.0000004   |   0.96    |  50         :    22  3d3.4s.(5F).5p        4G*  | L15916,L20010,L14162
                      |         |  9/2 |   10 |         5.7334926†   |          0.0000005   |           |  38         :    22  3d3.4s.(5F).5p        4G*  |        L15916,L20010
                      |         | 11/2 |   12 |         5.7483363†   |          0.0000005   |   1.19    |  58         :    19  3d3.4s.(5F).5p        4G*  | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.(2F).4s.4p.(3P*)  | 4D*     |  7/2 |    8 |         5.7730852    |          0.0000007   |           |  67         :     8  3d4.(3D).4p           4D*  |        L15916,L20010
                      |         |  5/2 |    6 |         5.7833325    |          0.0000010   |           |  50         :     4  3d4.(3D).4p           4P*  |        L15916,L20010
                      |         |  3/2 |    4 |         5.7909943    |          0.0000010   |           |  61         :     6  3d4.(3D).4p           4P*  |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d4.(3D).4p           | t 4P*   |  1/2 |    2 |         5.8088047    |          0.0000015   |           |  37         :    32  3d3.(4P).4s.4p.(1P*)  4P*  |        L15916,L20010
                      |         |  3/2 |    4 |         5.8102449    |          0.0000009   |           |  20         :    17  3d3.(2F).4s.4p.(3P*)  4D*  |        L15916,L20010
                      |         |  5/2 |    6 |         5.8109012    |          0.0000005   |           |  20         :    25  3d4.(5D).4f           4P*  |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.(2F).4s.4p.(3P*)  | s 2F*   |  5/2 |    6 |         5.8268665†   |          0.0000025   |           |  27         :    23  3d4.(1D2).4s          2F*  |        L15916,L20010
                      |         |  7/2 |    8 |         5.8450112†   |          0.0000006   |   1.02    |  20         :    19  3d4.(1D2).4s          2F*  | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.(2P).4s.4p.(1P*)  | 2P*     |  1/2 |    2 |         5.8394183    |          0.0000007   |           |  29         :     9  3d3.(2D2).4s.4p.(1P*) 2P*  |        L15916,L20010
                      |         |  3/2 |    4 |         5.8785810†   |          0.0000007   |           |  28         :     9  3d4.(3D).4p           2P*  |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
47394e                | 4F      |  3/2 |    4 |         5.8761103    |          0.0000005   |           |                                                 |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
47531e                | 4F      |  5/2 |    6 |         5.8931433    |          0.0000004   |           |                                                 |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.(2G).4s.4p.(1P*)  | 2H*     |  9/2 |   10 |         5.9031180    |          0.0000004   |   1.01?   |  23         :    17  3d4.(1I).4p           2H*  | L15916,L20010,L14162
                      |         | 11/2 |   12 |         5.9142703    |          0.0000003   |   0.94    |  25         :    18  3d4.(1I).4p           2H*  | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
47717e                | 4F      |  7/2 |    8 |         5.9162104    |          0.0000004   |           |                                                 |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d2.(3F).4s2.4p       | o 4F*   |  3/2 |    4 |         5.9267048    |          0.0000011   |           |  38         :    43  3d3.(4F).4s.(3F).5p   4F*  |        L15916,L20010
                      |         |  5/2 |    6 |         5.9408621†   |          0.0000006   |           |  38         :    43  3d3.(4F).4s.(3F).5p   4F*  |        L15916,L20010
                      |         |  7/2 |    8 |         5.9686293    |          0.0000005   |           |  37         :    41  3d3.(4F).4s.(3F).5p   4F*  |        L15916,L20010
                      |         |  9/2 |   10 |         5.9919626    |          0.0000003   |           |  38         :    44  3d3.(4F).4s.(3F).5p   4F*  |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
47946e                | 4F      |  9/2 |   10 |         5.9446671    |          0.0000004   |           |                                                 |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.(2F).4s.4p.(3P*)  | q 2G*   |  7/2 |    8 |         5.9462657    |          0.0000003   |   0.89    |  43         :    14  3d3.(2H).4s.4p.(3P*)  2G*  | L15916,L20010,L14162
                      |         |  9/2 |   10 |         5.9707873    |          0.0000015   |   1.08    |  42         :    16  3d3.(2H).4s.4p.(3P*)  2G*  | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.(2P).4s.4p.(1P*)  | v 2S*   |  1/2 |    2 |         6.0559630    |          0.0000005   |   2.03    |  59         :    14  3d4.(3P2).4p          2S*  | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
3d2.(3F).4s2.4p       | n 4D*   |  1/2 |    2 |         6.0987825†   |          0.0000021   |           |  41         :    21  3d3.4s.(3F).5p        4D*  |        L15916,L20010
                      |         |  3/2 |    4 |         6.1104129†   |          0.0000006   |           |  40         :    20  3d3.4s.(3F).5p        4D*  |        L15916,L20010
                      |         |  5/2 |    6 |         6.1297741†   |          0.0000021   |           |  40         :    20  3d3.4s.(3F).5p        4D*  |        L15916,L20010
                      |         |  7/2 |    8 |         6.1476130    |          0.0000007   |           |  44         :    22  3d3.(4F).4s.(3F).5p   4D*  |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
49506e                | 6D      |  1/2 |    2 |         6.1379995    |          0.0000012   |           |                                                 |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
49547e                | 6D      |  3/2 |    4 |         6.1430758    |          0.0000003   |           |                                                 |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
49614e                | 6D      |  5/2 |    6 |         6.1513744    |          0.0000005   |           |                                                 |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.(2P).4s.4p.(1P*)  | t 2D*   |  5/2 |    6 |         6.1606298    |          0.0000019   |   1.25    |  23         :    25  3d3.4s.(3F).5p        2D*  | L15916,L20010,L14162
                      |         |  3/2 |    4 |         6.1648302    |          0.0000016   |           |  21         :    44  3d3.4s.(3F).5p        2D*  |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
49705e                | 6D      |  7/2 |    8 |         6.1626833    |          0.0000006   |           |                                                 |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.4s.(5F).5d        | f 6H    |  7/2 |    8 |         6.1740219    |          0.0000005   |           |  74         :    19  3d3.4s.(5F).5d        6G   |        L15916,L20010
                      |         |  9/2 |   10 |         6.1837561    |          0.0000004   |           |  72         :    21  3d3.4s.(5F).5d        6G   |        L15916,L20010
                      |         | 11/2 |   12 |         6.1932225    |          0.0000005   |           |  76         :    18  3d3.4s.(5F).5d        6G   |        L15916,L20010
                      |         | 13/2 |   14 |         6.2093784    |          0.0000019   |           |  85         :    11  3d3.4s.(5F).5d        6G   |        L15916,L20010
                      |         | 15/2 |   16 |         6.2365702    |          0.0000004   |           |  98         :     1  3d3.4s.(5F).4d        6H   |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
49818e                | 6D      |  9/2 |   10 |         6.1767477    |          0.0000004   |           |                                                 |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.4s.(5F).4d?       | g 6G?   |  9/2 |   10 |         6.1907920    |          0.0000006   |           |                                                 |            L7185c178
                      |         | 11/2 |   12 |         6.213400     |          0.000003    |           |                                                 |            L7185c178
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.(2H).4s.4p.(1P*)  | x 2I*   | 11/2 |   12 |         6.1965043    |          0.0000005   |   0.91    |  74         :    14  3d4.(1I).4p           2I*  | L15916,L20010,L14162
                      |         | 13/2 |   14 |         6.2141976†   |          0.0000004   |   1.06    |  74         :    13  3d4.(1I).4p           2I*  | L15916,L20010,L14162
                      |         |      |      |                      |                      |           |                                                 |                      
50223o                | 2G*     |  7/2 |    8 |         6.2269190    |          0.0000004   |           |                                                 |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
50370o                | 2G*     |  9/2 |   10 |         6.245195     |          0.000003    |           |                                                 |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
50403o                | r 2F*   |  5/2 |    6 |         6.2492844    |          0.0000010   |           |                                                 |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
50555o                | r 2F*   |  7/2 |    8 |         6.268049     |          0.000003    |           |                                                 |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
3d3.4p2?              | h 6G?   |  3/2 |    4 |         6.271696     |          0.000005    |           |                                                 |            L7185c178
                      |         |  9/2 |   10 |         6.307839     |          0.000004    |           |                                                 |            L7185c178
                      |         |      |      |                      |                      |           |                                                 |                      
52774o                | p 2G*   |  7/2 |    8 |         6.5431511    |          0.0000004   |           |                                                 |        L15916,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
52947o                | p 2G*   |  9/2 |   10 |         6.5647098    |          0.0000005   |           |                                                 |        L15916,L20010
----------------------|---------|------|------|----------------------|----------------------|-----------|-------------------------------------------------|----------------------
----------------------|---------|------|------|----------------------|----------------------|-----------|-------------------------------------------------|----------------------
V II (3d4 5D<0>)      | Limit   |  --- |      |         6.746187     |          0.000021    |           |                                                 |        L17712,L20010
                      |         |      |      |                      |                      |           |                                                 |                      
                      | s 2P*?  |  3/2 |    4 |         7.13670      |          0.00005     |           |                                                 |            L7185c178
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
