-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |      Observed      |  Unc.   |        Ritz        |   Unc.   |     Rel. |    Aki     | Acc. |          Ei           Ek          |              Lower level              |              Upper level               |  gi   gk  |Type|    TP  |          Line  |
          |     Wavelength     |   (nm)  |     Wavelength     |   (nm)   |     Int. |   (s^-1)   |      |         (eV)         (eV)         |---------------------------------------|----------------------------------------|           |    |   Ref. |          Ref.  |
          |      Air (nm)      |         |      Air (nm)      |          |          |            |      |                                   | Conf.                 | Term   | J    | Conf.                 | Term    | J    |           |    |        |                |
Mo VI     |         229.2705   |  0.0005 |         229.2706   |  0.0010  |    40000 | 1.78e+08   |      |     42.472329   -      47.878431  | 4p6.6p                | 2P*    | 3/2  | 4p6.6d                | 2D      | 3/2  |   4 - 4   |    |  T8723 |        L15083  |
Mo III    |         229.497    |  0.010  |                    |          |      200 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L7364  |
Mo V      |         229.7383   |  0.0005 |         229.7383   |  0.0003  |     3000 | 3.3e+08    | C    |     29.073114   -      34.468209  | 4p6.4d.5d             | 3G     | 3    | 4p6.4d.6p             | 3D*     | 2    |   7 - 5   |    |  T9479 |        L19131  |
Mo V      |         229.7970   |  0.0005 |         229.7969   |  0.0003  |     6900 | 4.6e+08    | C    |     29.197784   -      34.591504  | 4p6.4d.5d             | 3G     | 4    | 4p6.4d.6p             | 3F*     | 3    |   9 - 7   |    |  T9479 |        L19131  |
          |                    |         |                    |          |          |            |      |                                   |                       |        |      |                       |         |      |           |    |        |                |
Mo VI     |         230.1445   |  0.0010 |         230.1441   |  0.0010  |   150000 | 1.26e+08   |      |     42.540776   -      47.926359  | 4p5.(2P*).4d2.(3P)    | 2D*    | 3/2  | 4p6.6d                | 2D      | 5/2  |   4 - 6   |    |  T8723 |        L15083  |
Mo V      |         230.2112   |  0.0010 |         230.2107   |  0.0003  |      390 | 5.7e+07    | C    |     29.215011   -      34.599038  | 4p6.4d.5d             | 3D     | 3    | 4p6.4d.6p             | 1D*     | 2    |   7 - 5   |    |  T9479 |        L19131  |
Mo II     |         230.425    |  0.010  |                    |          |      160 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L3475  |
Mo III    |         230.426    |  0.010  |                    |          |       80 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L7364  |
Mo II     |         230.697    |  0.010  |                    |          |      160 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L3475  |
          |                    |         |                    |          |          |            |      |                                   |                       |        |      |                       |         |      |           |    |        |                |
